Timestamp,CPU_User,CPU_System,CPU_Idle,Memory_Usage,Disk_Usage,Network_In,Network_Out,InstanceId,GroupDesiredCapacity,GroupInServiceInstances,GroupPendingInstances,GroupTerminatingInstances,GroupTotalInstances
2025-12-11 01:53:00+00:00,0.20030045067381555,0.22533800701031964,99.29894842276006,25.72019392243966,39.37712585750239,11888.0,10576.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 01:54:00+00:00,0.21684737281170097,0.15012510425332093,99.14095079211212,25.964539650058928,39.37712585750239,8158.0,6850.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 01:55:00+00:00,0.21702838063642865,0.16694490817964905,99.24040066765407,25.964107943826384,39.37712585750239,11306.0,9833.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 01:56:00+00:00,0.2836879432603791,0.1919065498542164,98.75677930805438,25.963244531361298,39.37712585750239,11354.0,10085.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 01:57:00+00:00,0.1836547291101893,0.20035061357502804,99.4323399276792,25.962381118896214,39.379773026884166,26860.0,19148.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 01:58:00+00:00,0.3000750187558261,0.24172709844101398,99.19146453301548,25.97360548094233,39.3746230791778,11562.0,10450.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 01:59:00+00:00,0.17530678687625142,0.11687119125083428,99.5492111194281,25.973173774709785,39.38049498217011,8286.0,6869.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:00:00+00:00,0.27502291857749106,0.23335277939839424,98.82490207505093,25.97187865601216,39.38054311252251,11434.0,10194.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:01:00+00:00,0.2667555851949053,0.33344448149363154,98.28276092064783,25.971446949779615,39.38054311252251,11964.0,10548.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:02:00+00:00,0.20033388981341413,0.2003338898149325,99.2237061764378,25.956768937873157,39.377992203845515,13615.0,11790.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:03:00+00:00,0.14191501794767725,0.16695884464664856,99.57425494633918,25.955042112942984,39.37731837891197,8186.0,6752.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:04:00+00:00,0.2586782376546505,0.18357810413853365,99.28237650249915,25.940364101036526,39.3782328556075,11306.0,10444.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:05:00+00:00,0.2754361071638709,0.1752775227443717,98.98172105778713,25.940364101036526,39.377992203845515,11334.0,10018.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:06:00+00:00,0.23352793995007573,0.241868223519938,98.8990825693304,25.939932394803982,39.377992203845515,11428.0,10635.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:07:00+00:00,0.19200267134263438,0.11687119125144413,99.43233992768361,25.9390689823389,39.377992203845515,8256.0,6808.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:08:00+00:00,0.25033377837390136,0.18357810413853365,99.41588785031114,25.938637276106356,39.37736650926437,11358.0,10395.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:09:00+00:00,0.21706461846403144,0.20036734012449933,99.32376022742132,23.221909954714015,39.37746276996916,11334.0,9909.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:10:00+00:00,0.21708274192452842,0.150288052100662,99.19011438612102,24.275704868351184,39.37751090032156,11888.0,10648.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:11:00+00:00,0.21695594125529039,0.12516688918446012,99.53271027994168,24.40996550667202,39.37842537701709,8210.0,6886.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:12:00+00:00,0.16695884464231356,0.19200267134109017,99.06503046989614,24.42982399336899,39.3781847252551,13695.0,11635.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:13:00+00:00,0.2504173622732695,0.17529215359037761,99.42404006721242,24.89131795595733,39.377607161026354,11354.0,10113.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:14:00+00:00,0.21681120747348132,0.25016677785145,99.09106070726179,24.93017151688619,39.377607161026354,11358.0,9967.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:15:00+00:00,0.1834556370864117,0.19179452968621277,98.97431621043378,24.955210478373676,39.377607161026354,8082.0,6856.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:16:00+00:00,0.19197062015040497,0.2086637175518836,99.41574159069926,24.98413479595405,39.377607161026354,11406.0,10009.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:17:00+00:00,0.2336838591222799,0.21699215490034426,99.05691871148872,25.500455450075332,39.377607161026354,11406.0,10222.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:18:00+00:00,0.2419893190931523,0.1835781041400515,98.86515353854669,25.499160331377706,39.37380486318707,11330.0,9889.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:19:00+00:00,0.19189053896425667,0.1835474720496661,99.46604371717483,25.511248105888903,39.37900294124583,8134.0,6932.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:20:00+00:00,0.26666666666642413,0.21666666666684856,98.8583333332402,25.53758218607402,39.37900294124583,12436.0,11017.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:21:00+00:00,0.2419287561469315,0.2502711270534685,99.22415950638099,25.575572334537792,39.37900294124583,11358.0,10158.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:22:00+00:00,0.17532142261444186,0.18367006178193002,99.36550342312512,25.575572334537792,39.37900294124583,13667.0,11586.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:23:00+00:00,0.1837160751514724,0.10020876826637275,99.5407098122641,25.575140628305252,39.3734198203679,8158.0,6846.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:24:00+00:00,0.26691133538920514,0.1584786053879095,99.2159479519517,25.574277215840166,39.38290149978991,29701.0,20691.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:25:00+00:00,0.2585703561626545,0.25022937692700054,99.03244640908896,25.573845509607622,39.383671585428246,11586.0,10173.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:26:00+00:00,0.19203473323602233,0.150288052100662,99.46564248170067,25.572118684677452,39.38343093366627,11254.0,9972.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:27:00+00:00,0.21702838063642865,0.20033388981648986,99.47412353932452,25.558304085236077,39.38343093366627,11330.0,9879.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:28:00+00:00,0.22522522522276467,0.10844177510939258,99.34100767430932,25.557872379003534,39.38343093366627,8210.0,6890.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:29:00+00:00,0.24209032473560643,0.15026296018051177,99.4573837545936,25.568233328584565,39.37510438270176,11732.0,10412.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:30:00+00:00,0.2336838591283523,0.2336838591222799,98.44767150775014,25.56736991611948,39.37982115723656,11434.0,10302.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:31:00+00:00,0.21701026624958644,0.18362407144662923,99.3990484928909,25.566938209886935,39.37982115723656,11358.0,9985.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:32:00+00:00,0.2419489404305539,0.10845986984718506,99.29918237956896,25.566506503654395,39.37982115723656,10439.0,8669.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:33:00+00:00,0.2338009352032051,0.15030060120292835,99.398797595407,25.585933284118823,39.37982115723656,11386.0,10074.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:34:00+00:00,0.20043427426489951,0.19208284616597135,99.44880574565912,25.585069871653737,39.377992203845515,11462.0,10566.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:35:00+00:00,0.292056074765504,0.15020026702312655,99.3324432578315,25.571255272212365,39.377992203845515,11358.0,9998.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:36:00+00:00,0.2002002001971321,0.15015015014936642,99.25759092376546,25.990873730244044,39.377992203845515,8134.0,6829.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:37:00+00:00,0.22522522522276467,0.2085418752087363,99.26593259935848,26.20759025898057,39.37871415913146,11330.0,9925.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:38:00+00:00,0.27536715621221725,0.23364485981421895,99.24899866534602,23.692469748185754,39.379387984065,11888.0,10640.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:39:00+00:00,0.2502920073436269,0.18354747205118369,99.27415317861728,23.958832493664712,39.375152513054154,11254.0,9830.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:40:00+00:00,0.1836393989995878,0.150250417362747,99.09015025054033,24.352116871511274,39.37856976807427,8210.0,6888.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:41:00+00:00,0.28359329385057835,0.1918425223122918,99.26599382776654,24.35168516527873,39.37856976807427,11406.0,9973.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:42:00+00:00,0.33297261300152026,0.29967535170076254,97.76908349237075,24.47126779169311,39.37856976807427,13767.0,11949.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:43:00+00:00,0.2753441802254548,0.15853149770363326,99.41593658724823,24.60639184247903,39.37856976807427,11254.0,9838.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:44:00+00:00,0.19181052455794015,0.19181052456249104,99.41622883891293,24.605960136246487,39.37510438270176,8210.0,6890.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:45:00+00:00,0.22531920220638127,0.2002837352913565,99.24893599234585,24.632725922664147,39.3781847252551,11382.0,10145.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:46:00+00:00,0.2585487906581455,0.22518765638021343,99.05754795671935,24.631430803966516,39.37856976807427,11248.0,10245.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:47:00+00:00,0.2002503128884804,0.21693783896454405,99.42428035009883,25.06486386143957,39.37986928758897,11358.0,10135.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:48:00+00:00,0.2001334222875681,0.18345563709390378,99.24116077449523,25.051049261998195,39.37986928758897,8816.0,7380.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:49:00+00:00,0.28359329384837534,0.20018350154190387,99.34940361977071,25.049754143300568,39.37986928758897,11202.0,9973.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:50:00+00:00,0.2751605102998135,0.30851329942458167,98.15725840076024,25.035507837626653,39.37832911631229,11906.0,10207.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:51:00+00:00,0.1920026713380532,0.22539444027076766,99.47407963946236,25.034644425161567,39.37832911631229,26784.0,19653.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:52:00+00:00,0.17527752274892638,0.16693097404211416,99.39070194437538,25.034212718929023,39.37832911631229,11083.0,8896.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:53:00+00:00,0.24194894042448353,0.1835474720496661,99.27415317861728,25.03378101269648,39.378666028779065,11370.0,10524.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:54:00+00:00,0.30025020850897405,0.20850708924200595,98.94912427040671,25.04457366851005,39.378666028779065,11386.0,9970.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:55:00+00:00,0.21695594125529039,0.21695594125377254,99.24065420548808,25.070476042462627,39.379051071598234,11278.0,10129.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:56:00+00:00,0.2501042100915163,0.19174656106793836,99.2330137557889,25.070044336230083,39.379051071598234,8664.0,7238.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:57:00+00:00,0.2253568149533622,0.20031716884962605,99.45747433405417,25.69515496095217,39.379051071598234,11432.0,10338.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:58:00+00:00,0.3003504088122579,0.19189053896423008,99.25746704516173,23.224931898341815,39.379051071598234,11532.0,10990.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 02:59:00+00:00,0.21704649803817933,0.166958844642534,99.38225227463266,23.845293754505935,39.379051071598234,11358.0,10258.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:00:00+00:00,0.2582902849535343,0.17497083819643192,98.82519580133821,24.386653370114704,39.37640390221645,8134.0,6661.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:01:00+00:00,0.2585056704451837,0.30853902601668715,99.09939959967046,24.440184942950022,39.38468232282856,11696.0,10183.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:02:00+00:00,0.22509378908008246,0.3251354731117993,98.93288870341905,24.43975323671748,39.38468232282856,13795.0,11819.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:03:00+00:00,0.2671787592873132,0.12524004341573824,99.49903982586927,24.438889824252392,39.38521175670492,11282.0,9944.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:04:00+00:00,0.20013342228150077,0.1751167444970716,99.4246164113707,24.455726367321564,39.385789320933675,388.0,624.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:05:00+00:00,0.20026702269547828,0.23364485981392105,99.06542056065325,24.944417822560105,39.385789320933675,11992.0,10778.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:06:00+00:00,0.2002002002047568,0.28361695028400274,98.99065732402079,25.038529781254454,39.384778583533354,11174.0,10023.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:07:00+00:00,0.25857035615658563,0.18350154307969924,99.26599382777223,25.076951635950767,39.38501923529534,11282.0,9878.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:08:00+00:00,0.2251688766562923,0.15845217246413887,99.33283295820286,25.56607479742185,39.38501923529534,8286.0,6937.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:09:00+00:00,0.23352793995251622,0.2502085070859133,99.29107589612214,25.637306325791425,39.38501923529534,11378.0,9973.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:10:00+00:00,0.18334861238035333,0.2833569464139938,98.41653471168229,23.413587521963056,39.38506736564773,11254.0,9935.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:11:00+00:00,0.2252628066122286,0.22526280660919343,99.37426998164214,23.749454970881416,39.37794407349312,11358.0,10063.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:12:00+00:00,0.2417674030830939,0.15839933305438855,99.07461442240522,23.912639926782624,39.38554866917169,10543.0,8571.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:13:00+00:00,0.3002251688791016,0.16679176048720995,99.26611625394547,24.261890268909813,39.38607810304804,11860.0,10497.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:14:00+00:00,0.27532120807070515,0.2252628066074431,98.8820290340003,24.315421841745128,39.38607810304804,11254.0,9937.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:15:00+00:00,0.2002169016476307,0.2919829815633916,98.99057312091297,24.396582613463192,39.38607810304804,11428.0,10347.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:16:00+00:00,0.1752044051381107,0.1752044051381107,99.4994159848514,24.477743385181252,39.37770342173114,8210.0,6903.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:17:00+00:00,0.23354741846661012,0.24188839769929443,99.19926599385651,24.707842807126607,39.38501923529534,11254.0,10002.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:18:00+00:00,0.2333527793968783,0.3250270855893753,98.46653887836689,24.761806086194465,39.38501923529534,26808.0,19225.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:19:00+00:00,0.20861148197622734,0.19192256341776487,99.26568758353693,24.84296685791253,39.38501923529534,11690.0,10379.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:20:00+00:00,0.19192256342080058,0.15020026702312655,99.090453938708,24.859371694749157,39.3854524084669,8786.0,7036.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:21:00+00:00,0.33380622548711214,0.13352249019423768,99.37411332721395,25.538013892306562,39.38559679952409,11948.0,10783.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
2025-12-11 03:22:00+00:00,0.28371161548475493,0.1835781041400515,99.3324432578315,25.536287067376392,39.38559679952409,13791.0,11820.0,i-0dc7dc255dc8f5953,1.0,1.0,0.0,0.0,1.0
