Timestamp,CPU_User,CPU_System,CPU_Idle,Memory_Usage,Disk_Usage,Network_In,Network_Out,InstanceId,InstanceType,Source,GroupDesiredCapacity,GroupInServiceInstances,GroupPendingInstances,GroupTerminatingInstances,GroupTotalInstances,Predicted_CPU,Action,Model
2025-12-11 02:06:00,0.08342370901773197,0.04171185450924535,99.8164678401833,23.928284651050348,56.44256051549532,8739.0,7460.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:07:00,0.12514600367141931,0.09177373602585925,99.71633572503967,23.928284651050348,56.44256051549532,11486.0,10184.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:08:00,0.0833958802430382,0.058377116170202595,99.78317071135915,23.928284651050348,56.44256051549532,8238.0,6787.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:09:00,0.15016267623283394,0.09176607991964365,99.66630516390815,23.94037247774545,56.44256051549532,13990.0,11240.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:10:00,0.10845986984825988,0.12514600367141931,99.69964959120134,23.93950906155294,56.43606291792187,13788.0,11718.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:11:00,0.06676681689190762,0.025037556334275596,99.79969954933186,23.939077353456685,56.43587039651228,8890.0,7336.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:12:00,0.09181203572300155,0.08346548702146259,99.73291044157504,23.985270119755825,56.43587039651228,11382.0,10066.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:13:00,0.07508133811641697,0.058396596312431534,99.79144072745474,23.985270119755825,56.43587039651228,8210.0,6847.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:14:00,0.11687119125159352,0.05843559562541714,99.76625761747404,23.985270119755825,56.43587039651228,11230.0,9869.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:15:00,0.09174311926576416,0.0750625521268791,99.76647206002679,23.985270119755825,56.435389092988316,8286.0,6935.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:16:00,0.10014186764577554,0.10848702328311324,99.70791955271899,23.98440670356332,56.44260864584773,27441.0,19855.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:17:00,0.05008765339375701,0.04173971116133763,99.84973703977697,23.98440670356332,56.44260864584773,8674.0,7288.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:18:00,0.07513148008956966,0.10017530678685213,99.74956173309096,23.983974995467065,56.44308994937168,11404.0,10338.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:19:00,0.058425840915270685,0.04173274351069074,99.84976212331931,23.98354328737081,56.44386003501002,8286.0,6932.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:20:00,0.08346548702070347,0.1085051331268386,99.71621734415527,23.983111579274556,56.444630120648355,13859.0,12051.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:21:00,0.06675010429699023,0.0500625782231221,99.79974968711662,23.983111579274556,56.4356297447503,7978.0,6881.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:22:00,0.0667668168926018,0.11684192956110434,99.72458688025871,24.009877481242285,56.4356297447503,11410.0,10158.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:23:00,0.07506881307808234,0.07506881307884096,99.79147551922578,24.009877481242285,56.4356297447503,8210.0,6879.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:24:00,0.06673896721442425,0.1501626762320752,99.69133227663689,24.00944577314603,56.436303569683844,11934.0,10575.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:25:00,0.08340283569678188,0.06672226855712209,99.77481234370107,24.00944577314603,56.43606291792187,8162.0,6835.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:26:00,0.07510640073444844,0.13352249019423768,99.71626470826703,24.00944577314603,56.43606291792187,11434.0,10147.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:27:00,0.058416089459845985,0.050070933823267265,99.83309688729575,24.009014065049776,56.4367848732078,8286.0,6836.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:28:00,0.10848702328300786,0.09179671200834864,99.72460986391197,24.008150648857267,56.444533859943554,11588.0,10242.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:29:00,0.06673896721442425,0.06673896721442425,99.79144072745474,24.008150648857267,56.444293208181584,8234.0,6732.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:30:00,0.11686143572643823,0.04173622704521074,99.73288814695438,24.034053134632487,56.43582226615989,14725.0,12794.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:31:00,0.10842368640540775,0.058381984987994046,99.76647206002679,24.033621426536232,56.43620730897906,8286.0,6837.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:32:00,0.1084417751085286,0.11678345011629336,99.67467467466304,24.251202307048068,56.43620730897906,11330.0,10058.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:33:00,0.05008347245369421,0.0333889816360492,99.86644407352564,24.251202307048068,56.43620730897906,8712.0,7240.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:34:00,0.1084417751085286,0.12512512512557547,99.67467467466304,24.440290453207158,56.43620730897906,11410.0,10172.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:35:00,0.06674453529112011,0.0584014683795404,99.80810946105339,24.440290453207158,56.43620730897906,8210.0,6730.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:36:00,0.14186764583156727,0.06676124509711884,99.70791955262212,24.467488063271137,56.43587039651228,11306.0,10098.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:37:00,0.10845986984825988,0.033372267645560054,99.81645252797256,24.466624647078632,56.4368811339126,512.0,624.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:38:00,0.06675010429699023,0.14184397163129395,99.71631205676474,24.493390549046357,56.437554958846135,11282.0,10076.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:39:00,0.050075112669310244,0.04172926055763203,99.84142880983106,24.493390549046357,56.437554958846135,8286.0,6792.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:40:00,0.10849607744888601,0.09180437322627241,99.71624102823607,24.492095424757597,56.444341338533974,13743.0,11836.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:41:00,0.0751064007345214,0.050070933823267265,99.83309688729575,24.492095424757597,56.444341338533974,8862.0,7247.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:42:00,0.15008755107178262,0.15008755107102426,99.5914283332019,24.492095424757597,56.43611104827426,12938.0,12347.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:43:00,0.06678911337444363,0.09183503089042946,99.7662381031659,24.518429618629067,56.44280116725731,11916.0,10582.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:44:00,0.08342370901840968,0.05005422541043882,99.80812546927389,24.517997910532813,56.44308994937168,8390.0,7056.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:45:00,0.11685168182913669,0.07511893831916451,99.70787079544537,24.517566202436562,56.44371564395283,27097.0,19546.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:46:00,0.08343763037153616,0.04171881518576808,99.82478097615436,24.517134494340308,56.444341338533974,8518.0,6930.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:47:00,0.12516688918518967,0.10013351134830352,99.69125500667967,24.517134494340308,56.444341338533974,11358.0,10165.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:48:00,0.07505003335573836,0.08338892595098893,99.76651100731478,24.517134494340308,56.436303569683844,8310.0,6750.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:49:00,0.041739711161378194,0.13356707571580284,99.75790967533098,24.598727324532245,56.436303569683844,11282.0,10003.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:50:00,0.09175842509139263,0.15849182515799795,99.66633299964725,24.81544478885157,56.43654422144583,13819.0,11761.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:51:00,0.05842096478098846,0.04172926055763203,99.84142880983106,24.81544478885157,56.43654422144583,8740.0,7459.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:52:00,0.06678911337450855,0.09183503088975942,99.76623810326288,24.81544478885157,56.43654422144583,11330.0,9921.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:53:00,0.0584307178628963,0.041736227045251297,99.85809682801168,24.81544478885157,56.43654422144583,8210.0,6845.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:54:00,0.05845023380068764,0.06680026720100285,99.78289913158876,24.814581372659063,56.443763774305225,11510.0,10203.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:55:00,0.13340003334994915,0.05002501250661008,99.74153743543471,24.81414966456281,56.43702552496978,8406.0,7582.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:56:00,0.07510013351141737,0.12516688918518967,99.71628838444293,24.81414966456281,56.43702552496978,11342.0,9941.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:57:00,0.05842584091532746,0.05842584091532746,99.84141557470643,24.813717956466554,56.437218046379364,8286.0,7001.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:58:00,0.15010006671057258,0.10006671114063452,99.65810540357533,24.813717956466554,56.437218046379364,11434.0,10075.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 02:59:00,0.0750625521268791,0.04170141784835045,99.7748123436042,24.813717956466554,56.437218046379364,8134.0,6782.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:00:00,0.15007503751892629,0.11672502918071308,99.5997998999657,24.813717956466554,56.43654422144583,13691.0,11632.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:01:00,0.10843273000268598,0.07506881307884096,99.59963299692903,24.813717956466554,56.43654422144583,8816.0,7556.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:02:00,0.14179664692639332,0.09175077154029507,99.66636083074215,25.05849644704237,56.437314307084165,11458.0,10109.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:03:00,0.10009175077143788,0.06672783384762526,99.78313453998726,25.05763303084986,56.437218046379364,8210.0,6911.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:04:00,0.09174311926585323,0.14178482068407408,99.66638865729176,25.05029399321355,56.43774748025573,11358.0,10101.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:05:00,0.050075112669310244,0.04172926055763203,99.84977466195032,25.05029399321355,56.43774748025573,8280.0,6914.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:06:00,0.09177373602510046,0.10845986984825988,99.69130652428217,25.048998868924787,56.444341338533974,11230.0,10238.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:07:00,0.0584014683795404,0.0584014683795404,99.79976639413422,25.048998868924787,56.444341338533974,8286.0,6835.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:08:00,0.06678353785783651,0.08347942232267526,99.75790967523402,25.048567160828533,56.43673674285541,11306.0,10087.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
2025-12-11 03:09:00,0.0917431192665227,0.0834028356967009,99.7831526271816,25.048135452732282,56.4368330035602,8158.0,6796.0,i-047ec14915c9a2b37,t3.micro,ML-Predictive,1.0,1.0,0.0,0.0,1.0,,,
